Crash ID,Adj ADT,At Intersection Flag,ADT,ADT Year,City,Contributing Factors,Control Section,CS Milepoint,Crash Date,Death Count,Month,NonSusp Serious Inj,Possible Inj,Crash Severity,Susp Serious Inj,Crash Time,Total Inj,Year,Day of Week,DFO,Fatal Crash Flag,First Harmful Event,Hwy Lane Design,Hour,Intersecting Hwy Number,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Located Flag,Longitude,Manner of Collision,Median Type,Entering Roads,Number of Lanes,Object Struck,On System Flag,Other Factor,Population Group,Private Drive Flag,Ref Marker,RM Offset,Road Class,Roadway Alignment,Roadway Function,Roadway Relation,Roadway Type,Rural Flag,Speed Limit,Street Name,Surface Condition,Traffic Control Type,Weather Condition
14874233,10439,False,10439,2023,CORPUS CHRISTI,OTHER (EXPLAIN IN NARRATIVE),226303,23.648,2016-01-11,0,1,0,0,N - NOT INJURED,0,0219,0,2016,MONDAY,31.367,0,FIXED OBJECT,TWO-WAY,02:00 - 02:59,,N/A,NON INTERSECTION,27.66030584,"DARK, NOT LIGHTED",YES,-97.18498195,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,5,HIT FENCE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0636,-0.316,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,OFF ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,MARKED LANES,CLEAR
14868493,12050,False,12050,2023,OUTSIDE CITY LIMITS,HAD BEEN DRINKING,226303,14.126,2016-01-13,1,1,0,0,K - FATAL INJURY,1,1758,1,2016,WEDNESDAY,21.845,1,OVERTURNED,TWO-WAY,17:00 - 17:59,,N/A,NON INTERSECTION,27.77893216,DAYLIGHT,YES,-97.10510097,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,THREE ENTERING ROADS - T,5,OVERTURNED,True,NOT APPLICABLE,RURAL,NO,0626,0.133,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,OFF ROADWAY,"4 OR MORE LANES, UNDIVIDED",True,60,SH0361,DRY,STOP SIGN,CLEAR
14869053,15893,False,15893,2023,PORT ARANSAS,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT;TURNED WHEN UNSAFE,226303,12.086,2016-01-19,0,1,0,2,C - POSSIBLE INJURY,0,1701,2,2016,TUESDAY,19.805,0,MOTOR VEHICLE IN TRANSPORT,BOULEVARD,17:00 - 17:59,,N/A,NON INTERSECTION,27.80283878,"DARK, NOT LIGHTED",YES,-97.08545048,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,CURBED,THREE ENTERING ROADS - T,4,NOT APPLICABLE,True,NOT APPLICABLE,"2,500 - 4,999 POP",NO,0624,0.055,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, DIVIDED",True,55,SH0361,DRY,NONE,CLEAR
14901583,10439,True,10439,2023,CORPUS CHRISTI,DISREGARD STOP AND GO SIGNAL; HAD BEEN DRINKING,226303,27.498,2016-01-24,0,1,1,0,A - SUSPECTED SERIOUS INJURY,1,1710,2,2016,SUNDAY,35.217,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,17:00 - 17:59,0022,PR0022,INTERSECTION,27.6178894,DAYLIGHT,YES,-97.22177124,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,FOUR ENTERING ROADS,5,NOT APPLICABLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0638,1.535,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,SIGNAL LIGHT,CLEAR
14938847,15893,False,15893,2023,PORT ARANSAS,FAILED TO CONTROL SPEED; UNDER INFLUENCE - ALCOHOL,226303,11.763,2016-02-26,0,2,0,0,N - NOT INJURED,0,1141,0,2016,FRIDAY,19.482,0,MOTOR VEHICLE IN TRANSPORT,BOULEVARD,11:00 - 11:59,,ACCESS ROAD 1 A,INTERSECTION RELATED,27.80659239,DAYLIGHT,YES,-97.08228334,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,CURBED,THREE ENTERING ROADS - T,4,NOT APPLICABLE,True,NOT APPLICABLE,"2,500 - 4,999 POP",NO,0624,-0.268,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, DIVIDED",True,55,SH0361,DRY,FLASHING YELLOW LIGHT,CLEAR
14950362,12050,False,12050,2023,CORPUS CHRISTI,FAILED TO CONTROL SPEED,226303,14.455,2016-02-29,0,2,0,0,99 - UNKNOWN,0,0224,0,2016,MONDAY,22.174,0,FIXED OBJECT,TWO-WAY,02:00 - 02:59,,N/A,NON INTERSECTION,27.77483715,"DARK, NOT LIGHTED",YES,-97.10786875,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,THREE ENTERING ROADS - T,5,HIT UTILITY POLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0626,0.462,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,OFF ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,WET,STOP SIGN,CLOUDY
14979060,10439,False,10439,2023,CORPUS CHRISTI,DISTRACTION IN VEHICLE; FAILED TO DRIVE IN SINGLE LANE,226303,26.227,2016-03-05,0,3,2,0,B - SUSPECTED MINOR INJURY,0,2358,2,2016,SATURDAY,33.946,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,23:00 - 23:59,,N/A,NON INTERSECTION,27.62817309,"DARK, NOT LIGHTED",YES,-97.20658518,OPPOSITE DIRECTION - BOTH GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,ATTENTION DIVERTED FROM DRIVING,"250,000 POP AND OVER",NO,0638,0.264,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
14975245,15893,False,15893,2023,PORT ARANSAS,FAILED TO CONTROL SPEED; HAD BEEN DRINKING,226303,12.03,2016-03-12,0,3,0,4,C - POSSIBLE INJURY,0,1919,4,2016,SATURDAY,19.749,0,MOTOR VEHICLE IN TRANSPORT,BOULEVARD,19:00 - 19:59,,N/A,NON INTERSECTION,27.80349112,"DARK, NOT LIGHTED",YES,-97.0849021,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,CURBED,THREE ENTERING ROADS - T,4,NOT APPLICABLE,True,SLOWING/STOPPING-REASON NOT SPECIFIED,"2,500 - 4,999 POP",NO,0624,-0.001,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, DIVIDED",True,60,SH0361,DRY,STOP SIGN,CLEAR
15005676,10439,False,10439,2023,CORPUS CHRISTI,TURNED WHEN UNSAFE,226303,21.95,2016-03-12,0,3,1,0,B - SUSPECTED MINOR INJURY,0,1909,1,2016,SATURDAY,29.669,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,19:00 - 19:59,,N/A,NON INTERSECTION,27.68147343,"DARK, LIGHTED",YES,-97.17076215,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0634,-0.014,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
14978857,12050,False,12050,2023,PORT ARANSAS,HAD BEEN DRINKING; TURNED WHEN UNSAFE,226303,12.623,2016-03-18,0,3,0,0,N - NOT INJURED,0,1810,0,2016,FRIDAY,20.342,0,MOTOR VEHICLE IN TRANSPORT,BOULEVARD,18:00 - 18:59,,N/A,NON INTERSECTION,27.7965956,DAYLIGHT,YES,-97.09069267,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,CURBED,THREE ENTERING ROADS - T,4,NOT APPLICABLE,True,NOT APPLICABLE,"2,500 - 4,999 POP",NO,0624,0.592,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, DIVIDED",True,60,SH0361,DRY,STOP SIGN,CLOUDY
14984416,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO CONTROL SPEED,226303,23.648,2016-03-18,0,3,0,0,N - NOT INJURED,0,2013,0,2016,FRIDAY,31.367,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,20:00 - 20:59,,N/A,NON INTERSECTION,27.66030584,"DARK, NOT LIGHTED",YES,-97.18498195,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"250,000 POP AND OVER",NO,0636,-0.316,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,WET,CENTER STRIPE/DIVIDER,FOG
14995200,10439,False,10439,2023,CORPUS CHRISTI,DRIVER INATTENTION; FOLLOWED TOO CLOSELY,226303,26.525,2016-03-18,0,3,1,1,B - SUSPECTED MINOR INJURY,0,1930,2,2016,FRIDAY,34.244,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,19:00 - 19:59,,N/A,NON INTERSECTION,27.62446127,DUSK,YES,-97.20907343,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,NO MEDIAN,THREE ENTERING ROADS - T,5,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"250,000 POP AND OVER",NO,0638,0.562,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,65,SH0361,DRY,CENTER STRIPE/DIVIDER,FOG
14983214,12050,True,12050,2023,OUTSIDE CITY LIMITS,NONE,226303,13.393,2016-03-19,0,3,1,0,B - SUSPECTED MINOR INJURY,0,1553,1,2016,SATURDAY,21.112,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,15:00 - 15:59,,UNKNOWN,INTERSECTION RELATED,27.78762528,DAYLIGHT,YES,-97.09823093,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,NO MEDIAN,THREE ENTERING ROADS - T,5,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,RURAL,NO,0626,-0.6,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",True,60,SH0361,DRY,STOP SIGN,CLOUDY
14983215,15893,False,15893,2023,PORT ARANSAS,NONE,226303,12.03,2016-03-19,0,3,0,0,N - NOT INJURED,0,1114,0,2016,SATURDAY,19.749,0,MOTOR VEHICLE IN TRANSPORT,BOULEVARD,11:00 - 11:59,,N/A,NON INTERSECTION,27.80349122,DAYLIGHT,YES,-97.08490202,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,CURBED,THREE ENTERING ROADS - T,4,NOT APPLICABLE,True,CONSTRUCTION - WITHIN POSTED ROAD CONSTRUCTION ZONE (NOT RELATED TO CRASH),"2,500 - 4,999 POP",NO,0624,-0.001,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, DIVIDED",True,45,SH0361,DRY,SIGNAL LIGHT,CLOUDY
14987104,10439,True,10439,2023,CORPUS CHRISTI,DRIVER INATTENTION; FAILED TO CONTROL SPEED,226303,27.498,2016-03-20,0,3,0,0,N - NOT INJURED,0,1200,0,2016,SUNDAY,35.217,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,12:00 - 12:59,0022,PR0022,INTERSECTION RELATED,27.6178894,DAYLIGHT,YES,-97.22177124,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,NO MEDIAN,FOUR ENTERING ROADS,5,NOT APPLICABLE,True,ATTENTION DIVERTED FROM DRIVING,"250,000 POP AND OVER",NO,0638,1.535,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,SIGNAL LIGHT,CLEAR
15000364,12050,False,12050,2023,CORPUS CHRISTI,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,226303,16.943,2016-03-27,0,3,0,0,N - NOT INJURED,0,1406,0,2016,SUNDAY,24.662,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,14:00 - 14:59,,N/A,DRIVEWAY ACCESS,27.74385597,DAYLIGHT,YES,-97.12876918,SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,ONE VEHICLE ENTERING DRIVEWAY,"250,000 POP AND OVER",NO,0628,0.961,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15043882,10439,True,10439,2023,CORPUS CHRISTI,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,226303,26.723,2016-04-09,0,4,0,0,N - NOT INJURED,0,0956,0,2016,SATURDAY,34.442,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,09:00 - 09:59,,ZAHN RD,INTERSECTION,27.62201986,DAYLIGHT,YES,-97.21077788,ANGLE - BOTH GOING STRAIGHT,NO MEDIAN,THREE ENTERING ROADS - T,5,NOT APPLICABLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0638,0.76,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,STOP SIGN,CLEAR
15082907,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO CONTROL SPEED,226303,24.679,2016-04-30,0,4,0,0,N - NOT INJURED,0,1325,0,2016,SATURDAY,32.398,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,13:00 - 13:59,,N/A,NON INTERSECTION,27.64745804,DAYLIGHT,YES,-97.19358747,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"250,000 POP AND OVER",NO,0636,0.715,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15088323,10439,False,10439,2023,CORPUS CHRISTI,DISTRACTION IN VEHICLE; DRIVER INATTENTION; FAILED TO CONTROL SPEED,226303,24.144,2016-04-30,0,4,0,0,N - NOT INJURED,0,1300,0,2016,SATURDAY,31.863,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,13:00 - 13:59,,GULF BEACH ACCESS ROAD 3,INTERSECTION RELATED,27.65412501,DAYLIGHT,YES,-97.18913858,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,ATTENTION DIVERTED FROM DRIVING,"250,000 POP AND OVER",NO,0636,0.18,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,65,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15088337,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO CONTROL SPEED,226303,25.701,2016-04-30,0,4,0,0,A - SUSPECTED SERIOUS INJURY,2,1301,2,2016,SATURDAY,33.42,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,13:00 - 13:59,,N/A,NON INTERSECTION,27.63472641,DAYLIGHT,YES,-97.20217058,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"250,000 POP AND OVER",NO,0638,-0.262,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,50,SH0361,DRY,MARKED LANES,CLEAR
15101749,12050,False,12050,2023,CORPUS CHRISTI,CHANGED LANE WHEN UNSAFE,226303,19.494,2016-04-30,0,4,3,0,B - SUSPECTED MINOR INJURY,0,1634,3,2016,SATURDAY,27.213,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,16:00 - 16:59,,N/A,NON INTERSECTION,27.71208255,DAYLIGHT,YES,-97.15017871,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0632,-0.47,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15101756,12050,False,12050,2023,CORPUS CHRISTI,FAILED TO PASS TO LEFT SAFELY,226303,19.499,2016-05-02,0,5,1,0,B - SUSPECTED MINOR INJURY,0,2253,1,2016,MONDAY,27.218,0,OVERTURNED,TWO-WAY,22:00 - 22:59,,N/A,NON INTERSECTION,27.71201168,"DARK, NOT LIGHTED",YES,-97.15022651,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,5,HIT FENCE,True,VEHICLE PASSING OR ATTEMPTING TO PASS ON LEFT,"250,000 POP AND OVER",NO,0632,-0.465,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,OFF ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15103515,12050,False,12050,2023,OUTSIDE CITY LIMITS,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,226303,14.16,2016-05-10,0,5,0,0,N - NOT INJURED,0,0901,0,2016,TUESDAY,21.879,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,09:00 - 09:59,,N/A,DRIVEWAY ACCESS,27.77850803,DAYLIGHT,YES,-97.10538766,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,THREE ENTERING ROADS - T,5,NOT APPLICABLE,True,ONE VEHICLE ENTERING DRIVEWAY,RURAL,NO,0626,0.167,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",True,60,SH0361,DRY,NONE,CLEAR
15115168,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,226303,27.398,2016-05-15,0,5,0,0,N - NOT INJURED,0,1600,0,2016,SUNDAY,35.117,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,16:00 - 16:59,,N/A,NON INTERSECTION,27.61786638,DAYLIGHT,YES,-97.22013958,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0638,1.435,US & STATE HIGHWAYS,"CURVE, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,STANDING WATER,MARKED LANES,RAIN
15129086,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO DRIVE IN SINGLE LANE,226303,26.82,2016-05-24,0,5,0,0,N - NOT INJURED,0,1535,0,2016,TUESDAY,34.539,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,15:00 - 15:59,,N/A,NON INTERSECTION,27.62089561,DAYLIGHT,YES,-97.2117313,OPPOSITE DIRECTION - BOTH GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0638,0.857,US & STATE HIGHWAYS,"CURVE, GRADE",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,35,SH0361,DRY,MARKED LANES,CLOUDY
15141471,10439,True,10439,2023,CORPUS CHRISTI,DRIVER INATTENTION,226303,27.498,2016-05-25,0,5,0,0,N - NOT INJURED,0,1040,0,2016,WEDNESDAY,35.217,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,10:00 - 10:59,0022,PR0022,INTERSECTION,27.6178894,DAYLIGHT,YES,-97.22177124,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,FOUR ENTERING ROADS,5,NOT APPLICABLE,True,ATTENTION DIVERTED FROM DRIVING,"250,000 POP AND OVER",NO,0638,1.535,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,SIGNAL LIGHT,CLEAR
15139698,10439,False,10439,2023,CORPUS CHRISTI,CHANGED LANE WHEN UNSAFE,226303,27.451,2016-05-29,0,5,0,1,C - POSSIBLE INJURY,0,2044,1,2016,SUNDAY,35.17,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,20:00 - 20:59,,N/A,NON INTERSECTION,27.61787862,"DARK, LIGHTED",YES,-97.22100159,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,VEHICLE CHANGING LANES,"250,000 POP AND OVER",NO,0638,1.488,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,MARKED LANES,CLEAR
15139755,10439,False,10439,2023,CORPUS CHRISTI,TURNED WHEN UNSAFE,226303,27.22,2016-05-29,0,5,0,0,N - NOT INJURED,0,1846,0,2016,SUNDAY,34.939,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,18:00 - 18:59,,N/A,NON INTERSECTION,27.61802259,DAYLIGHT,YES,-97.21724492,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0638,1.257,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,MARKED LANES,CLOUDY
15126579,15893,False,15893,2023,PORT ARANSAS,DRIVER INATTENTION; FAILED TO CONTROL SPEED,226303,12.061,2016-05-30,0,5,0,0,N - NOT INJURED,0,1201,0,2016,MONDAY,19.78,0,MOTOR VEHICLE IN TRANSPORT,BOULEVARD,12:00 - 12:59,,N/A,NON INTERSECTION,27.80312034,DAYLIGHT,YES,-97.08521379,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,CURBED,NOT APPLICABLE,4,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"2,500 - 4,999 POP",NO,0624,0.03,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, DIVIDED",True,55,SH0361,WET,NONE,CLEAR
15166109,10439,False,10439,2023,CORPUS CHRISTI,CHANGED LANE WHEN UNSAFE; DISTRACTION IN VEHICLE,226303,27.441,2016-06-02,0,6,0,0,N - NOT INJURED,0,0837,0,2016,THURSDAY,35.16,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,08:00 - 08:59,,N/A,NON INTERSECTION,27.61787644,DAYLIGHT,YES,-97.22084747,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,VEHICLE CHANGING LANES,"250,000 POP AND OVER",NO,0638,1.478,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15162728,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO CONTROL SPEED;OTHER (EXPLAIN IN NARRATIVE),226303,26.647,2016-06-04,0,6,0,0,N - NOT INJURED,0,0551,0,2016,SATURDAY,34.366,0,FIXED OBJECT,TWO-WAY,05:00 - 05:59,,N/A,NON INTERSECTION,27.62295214,"DARK, NOT LIGHTED",YES,-97.21012702,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,5,HIT FENCE,True,"LOST CONTROL OR SKIDDED (ICY OR SLICK ROAD, ETC.)","250,000 POP AND OVER",NO,0638,0.684,US & STATE HIGHWAYS,"CURVE, LEVEL",MINOR ARTERIAL,OFF ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,WET,MARKED LANES,RAIN
15174996,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,226303,27.453,2016-06-12,0,6,0,0,N - NOT INJURED,0,1312,0,2016,SUNDAY,35.172,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,13:00 - 13:59,,N/A,DRIVEWAY ACCESS,27.61787908,DAYLIGHT,YES,-97.2210339,ANGLE - BOTH GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,ONE VEHICLE LEAVING DRIVEWAY,"250,000 POP AND OVER",NO,0638,1.49,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15162197,12050,False,12050,2023,OUTSIDE CITY LIMITS,LOAD NOT SECURED,226303,13.767,2016-06-13,0,6,0,0,N - NOT INJURED,0,1632,0,2016,MONDAY,21.486,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,16:00 - 16:59,,N/A,NON INTERSECTION,27.78329103,DAYLIGHT,YES,-97.10189963,OPPOSITE DIRECTION - BOTH GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,5,HIT BY FALLEN/BLOWING ROCKS FROM A TRUCK,True,CONSTRUCTION - WITHIN POSTED ROAD CONSTRUCTION ZONE (NOT RELATED TO CRASH),RURAL,NO,0626,-0.226,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",True,55,SH0361,DRY,NONE,CLEAR
